Seq1	Seq2	Tot Score	Tot Energy	Max Score	Max Energy	Strand	Len1	Len2	Positions
asu-miR-36c-5p	AgB05_g287_t01	165.00	-20.45	165.00	-20.45	16244	23	495	 177
asu-miR-36c-5p	AgB22X_g002_t01	165.00	-16.54	165.00	-16.54	64727	23	4649	 854
asu-miR-36c-5p	AgE11_g008_t01	165.00	-25.01	165.00	-25.01	72741	23	4616	 4367
asu-miR-36c-5p	AgE11_g008_t02	165.00	-25.01	165.00	-25.01	72742	23	2674	 2425
asu-miR-36c-5p	AgE11_g008_t03	165.00	-25.01	165.00	-25.01	72743	23	5798	 5549
asu-miR-36c-5p	AgE11_g008_t04	165.00	-25.01	165.00	-25.01	72744	23	5798	 5549
asu-miR-36c-5p	AgE11_g008_t05	165.00	-25.01	165.00	-25.01	72745	23	2674	 2425
asu-miR-36c-5p	AgE11_g008_t06	165.00	-25.01	165.00	-25.01	72747	23	1388	 1139
asu-miR-36c-5p	AgE11_g008_t07	165.00	-25.01	165.00	-25.01	72748	23	524	 275
asu-miR-36c-5p	AgE11_g008_t08	165.00	-25.01	165.00	-25.01	72750	23	2702	 2453
asu-miR-36c-5p	AgE11_g008_t09	165.00	-25.01	165.00	-25.01	72751	23	4616	 4367
asu-miR-36c-5p	AgE11_g008_t10	165.00	-25.01	165.00	-25.01	72752	23	4616	 4367
asu-miR-36c-5p	AgE34_g002_t01	165.00	-16.54	165.00	-16.54	74721	23	1154	 847
asu-miR-36c-5p	AgE34_g002_t02	165.00	-16.54	165.00	-16.54	74722	23	1154	 847
asu-miR-36c-5p	AgE34_g002_t03	165.00	-16.54	165.00	-16.54	74723	23	2222	 1915
asu-miR-36c-5p	AgR005_g410_t01	165.00	-17.82	165.00	-17.82	22123	23	2455	 1275
asu-miR-36c-5p	AgR005_g410_t02	165.00	-17.82	165.00	-17.82	22125	23	2577	 1397
asu-miR-36c-5p	AgR005_g410_t03	165.00	-17.82	165.00	-17.82	22126	23	2455	 1275
asu-miR-36c-5p	AgR007_g063_t01	313.00	-46.58	165.00	-25.21	25346	23	7517	 5219 5373
asu-miR-36c-5p	AgR007_g063_t02	313.00	-46.58	165.00	-25.21	25347	23	7517	 5219 5373
asu-miR-36c-5p	AgR007_g063_t03	313.00	-46.58	165.00	-25.21	25348	23	7517	 5219 5373
asu-miR-36c-5p	AgR007_g063_t04	313.00	-46.58	165.00	-25.21	25349	23	7517	 5219 5373
asu-miR-36c-5p	AgR007_g063_t05	313.00	-46.58	165.00	-25.21	25350	23	7517	 5219 5373
asu-miR-36c-5p	AgR007_g063_t06	313.00	-46.58	165.00	-25.21	25351	23	7517	 5219 5373
asu-miR-36c-5p	AgR008_g316_t01	459.00	-57.66	165.00	-20.29	27660	23	1215	 260 332 440
asu-miR-36c-5p	AgR008_g316_t03	459.00	-57.66	165.00	-20.29	27665	23	1215	 260 332 440
asu-miR-36c-5p	AgR009X_g233_t01	165.00	-25.12	165.00	-25.12	28838	23	7034	 2183
asu-miR-36c-5p	AgR010_g099_t01	165.00	-20.84	165.00	-20.84	29641	23	3694	 2461
asu-miR-36c-5p	AgR010_g099_t02	165.00	-20.84	165.00	-20.84	29642	23	3694	 2461
asu-miR-36c-5p	AgR011_g011_t09	165.00	-19.66	165.00	-19.66	32224	23	2919	 1426
asu-miR-36c-5p	AgR012_g008_t02	165.00	-22.96	165.00	-22.96	33591	23	99	 37
asu-miR-36c-5p	AgR014X_g161_t05	325.00	-40.97	165.00	-21.27	36429	23	1468	 247 230
asu-miR-36c-5p	AgR014X_g161_t07	325.00	-40.97	165.00	-21.27	36430	23	4457	 3236 3219
asu-miR-36c-5p	AgR015_g076_t02	305.00	-38.24	165.00	-25.09	38320	23	6123	 2781 5187
asu-miR-36c-5p	AgR015_g076_t03	305.00	-38.24	165.00	-25.09	38321	23	5442	 2100 4506
asu-miR-36c-5p	AgR021X_g097_t10	311.00	-35.67	165.00	-20.81	44096	23	1225	 764 659
asu-miR-36c-5p	AgR021X_g097_t11	311.00	-35.67	165.00	-20.81	44105	23	1225	 764 659
asu-miR-36c-5p	AgR021X_g097_t12	311.00	-35.67	165.00	-20.81	44114	23	1225	 764 659
asu-miR-36d-3p	AgR010_g128_t01	165.00	-25.07	165.00	-25.07	258211	22	2368	 2346
asu-miR-36d-3p	AgR010_g128_t02	165.00	-25.07	165.00	-25.07	258212	22	2368	 2346
asu-miR-36d-3p	AgR010_g128_t03	165.00	-25.07	165.00	-25.07	258213	22	2368	 2346
asu-miR-36d-5p	AgB04_g261_t04	165.00	-27.95	165.00	-27.95	166317	23	6862	 5224
asu-miR-36d-5p	AgB04_g261_t07	165.00	-27.95	165.00	-27.95	166320	23	6862	 5224
asu-miR-36d-5p	AgB04_g261_t09	165.00	-27.95	165.00	-27.95	166322	23	6862	 5224
asu-miR-36d-5p	AgB04_g261_t10	165.00	-27.95	165.00	-27.95	166323	23	6862	 5224
asu-miR-36d-5p	AgB04_g261_t11	165.00	-27.95	165.00	-27.95	166324	23	6862	 5224
asu-miR-36d-5p	AgB04_g261_t12	165.00	-27.95	165.00	-27.95	166325	23	6862	 5224
asu-miR-36d-5p	AgB04_g261_t13	165.00	-27.95	165.00	-27.95	166326	23	6862	 5224
asu-miR-36d-5p	AgB04_g263_t03	165.00	-27.95	165.00	-27.95	166339	23	3280	 1840
asu-miR-36d-5p	AgB04_g263_t04	165.00	-27.95	165.00	-27.95	166340	23	3280	 1840
asu-miR-36d-5p	AgB04_g263_t05	165.00	-27.95	165.00	-27.95	166341	23	3280	 1840
asu-miR-36d-5p	AgB07_g299_t01	165.00	-16.76	165.00	-16.76	184371	23	5312	 3509
asu-miR-36d-5p	AgB07_g299_t02	165.00	-16.76	165.00	-16.76	184372	23	5312	 3509
asu-miR-36d-5p	AgB07_g299_t03	165.00	-16.76	165.00	-16.76	184373	23	5312	 3509
asu-miR-36d-5p	AgB07_g299_t04	165.00	-16.76	165.00	-16.76	184374	23	5312	 3509
asu-miR-36d-5p	AgB07_g299_t05	165.00	-16.76	165.00	-16.76	184375	23	5312	 3509
asu-miR-36d-5p	AgB08X_g281_t01	165.00	-17.71	165.00	-17.71	190170	23	5794	 1557
asu-miR-36d-5p	AgB08X_g281_t02	165.00	-17.71	165.00	-17.71	190173	23	5794	 1557
asu-miR-36d-5p	AgB08X_g281_t04	165.00	-17.71	165.00	-17.71	190176	23	5794	 1557
asu-miR-36d-5p	AgB08X_g281_t05	165.00	-17.71	165.00	-17.71	190177	23	5605	 1368
asu-miR-36d-5p	AgB08X_g281_t06	165.00	-17.71	165.00	-17.71	190178	23	5605	 1368
asu-miR-36d-5p	AgB15X_g003_t04	165.00	-19.84	165.00	-19.84	207588	23	1877	 153
asu-miR-36d-5p	AgB15X_g003_t05	165.00	-19.84	165.00	-19.84	207594	23	1877	 153
asu-miR-36d-5p	AgB15X_g003_t06	165.00	-19.84	165.00	-19.84	207606	23	1877	 153
asu-miR-36d-5p	AgB15X_g003_t07	165.00	-19.84	165.00	-19.84	207607	23	1795	 71
asu-miR-36d-5p	AgB15X_g003_t08	165.00	-19.84	165.00	-19.84	207608	23	1795	 71
asu-miR-36d-5p	AgB15X_g003_t09	165.00	-19.84	165.00	-19.84	207613	23	1877	 153
asu-miR-36d-5p	AgB15X_g003_t10	165.00	-19.84	165.00	-19.84	207619	23	1877	 153
asu-miR-36d-5p	AgB15X_g003_t11	165.00	-19.84	165.00	-19.84	207620	23	1795	 71
asu-miR-36d-5p	AgB15X_g003_t12	165.00	-19.84	165.00	-19.84	207621	23	1795	 71
asu-miR-36d-5p	AgB15X_g003_t13	165.00	-19.84	165.00	-19.84	207624	23	1877	 153
asu-miR-36d-5p	AgB15X_g003_t14	165.00	-19.84	165.00	-19.84	207625	23	1795	 71
asu-miR-36d-5p	AgB21_g022_t01	165.00	-19.58	165.00	-19.58	216440	23	2050	 1292
asu-miR-36d-5p	AgB21_g022_t02	165.00	-19.58	165.00	-19.58	216441	23	2050	 1292
asu-miR-36d-5p	AgB21_g022_t03	165.00	-19.58	165.00	-19.58	216442	23	4248	 3490
asu-miR-36d-5p	AgB21_g022_t04	165.00	-19.58	165.00	-19.58	216443	23	4248	 3490
asu-miR-36d-5p	AgR001_g148_t01	165.00	-25.43	165.00	-25.43	156209	23	1849	 398
asu-miR-36d-5p	AgR001_g148_t02	165.00	-25.43	165.00	-25.43	156210	23	2122	 671
asu-miR-36d-5p	AgR001_g169_t01	165.00	-22.63	165.00	-22.63	156311	23	3348	 820
asu-miR-36d-5p	AgR001_g169_t02	165.00	-22.63	165.00	-22.63	156312	23	2847	 319
asu-miR-36d-5p	AgR001_g169_t03	165.00	-22.63	165.00	-22.63	156313	23	2828	 300
asu-miR-36d-5p	AgR001_g252_t03	165.00	-26.58	165.00	-26.58	156558	23	365	 201
asu-miR-36d-5p	AgR007_g254_t01	165.00	-21.64	165.00	-21.64	178385	23	483	 273
asu-miR-36d-5p	AgR007_g254_t02	165.00	-21.64	165.00	-21.64	178386	23	483	 273
asu-miR-36d-5p	AgR007_g254_t03	165.00	-21.64	165.00	-21.64	178387	23	483	 273
asu-miR-36d-5p	AgR010_g286_t01	454.00	-53.59	165.00	-22.43	182768	23	10795	 6637 9861 3836
asu-miR-36d-5p	AgR010_g286_t02	454.00	-53.59	165.00	-22.43	182769	23	10795	 6637 9861 3836
asu-miR-36d-5p	AgR013X_g075_t02	165.00	-26.56	165.00	-26.56	187295	23	3560	 372
asu-miR-36d-5p	AgR013X_g075_t04	165.00	-26.56	165.00	-26.56	187298	23	3560	 372
asu-miR-36d-5p	AgR036X_g082_t01	448.00	-53.56	165.00	-20.77	211579	23	11672	 9276 8442 8228
asu-miR-36d-5p	AgR036X_g082_t02	448.00	-53.56	165.00	-20.77	211580	23	5218	 2822 1988 1774
asu-miR-36d-5p	AgR036X_g082_t03	448.00	-53.56	165.00	-20.77	211581	23	11672	 9276 8442 8228
asu-miR-36d-5p	AgR036X_g082_t04	448.00	-53.56	165.00	-20.77	211582	23	12554	 10158 9324 9110
asu-miR-36d-5p	AgR036X_g082_t05	448.00	-53.56	165.00	-20.77	211583	23	12005	 9609 8775 8561
asu-miR-36d-5p	AgR036X_g082_t06	448.00	-53.56	165.00	-20.77	211584	23	9061	 6665 5831 5617
asu-miR-36d-5p	AgR037_g065_t07	165.00	-21.59	165.00	-21.59	212481	23	2477	 723
asu-miR-36d-5p	AgR037_g065_t08	165.00	-21.59	165.00	-21.59	212482	23	2477	 723
asu-miR-36d-5p	AgR122X_g002_t01	313.00	-30.54	165.00	-16.31	227916	23	2329	 1755 1298
asu-miR-36e-3p	AgB09X_g058_t01	165.00	-25.58	165.00	-25.58	44967	22	3778	 1284
asu-miR-36e-3p	AgB09X_g058_t02	165.00	-25.58	165.00	-25.58	44968	22	3778	 1284
asu-miR-36e-3p	AgB09X_g058_t03	165.00	-25.58	165.00	-25.58	44969	22	3778	 1284
asu-miR-36e-3p	AgB09X_g058_t04	165.00	-25.58	165.00	-25.58	44970	22	3778	 1284
asu-miR-36e-3p	AgB09X_g058_t05	165.00	-25.58	165.00	-25.58	44971	22	3778	 1284
asu-miR-36e-3p	AgB09X_g058_t06	165.00	-25.58	165.00	-25.58	44972	22	3778	 1284
asu-miR-36e-5p	AgB03_g067_t02	165.00	-18.86	165.00	-18.86	162789	23	599	 336
asu-miR-36e-5p	AgB03_g067_t03	165.00	-18.86	165.00	-18.86	162798	23	599	 336
asu-miR-36e-5p	AgB09X_g023_t01	309.00	-35.35	165.00	-21.38	197034	23	490	 357 457
asu-miR-36e-5p	AgB09X_g023_t03	309.00	-35.35	165.00	-21.38	197038	23	490	 357 457
asu-miR-36e-5p	AgB09X_g023_t06	309.00	-35.35	165.00	-21.38	197043	23	490	 357 457
asu-miR-36e-5p	AgB09X_g023_t09	309.00	-35.35	165.00	-21.38	197048	23	490	 357 457
asu-miR-36e-5p	AgR005_g275_t01	464.00	-52.63	165.00	-21.59	173937	23	4325	 3755 4227 3135
asu-miR-36e-5p	AgR005_g275_t02	464.00	-52.63	165.00	-21.59	173938	23	4325	 3755 4227 3135
asu-miR-36e-5p	AgR005_g275_t04	464.00	-52.63	165.00	-21.59	173939	23	4325	 3755 4227 3135
asu-miR-36e-5p	AgR005_g275_t05	464.00	-52.63	165.00	-21.59	173942	23	4437	 3867 4339 3247
asu-miR-36e-5p	AgR005_g275_t06	464.00	-52.63	165.00	-21.59	173943	23	4325	 3755 4227 3135
asu-miR-36e-5p	AgR009X_g233_t01	165.00	-25.12	165.00	-25.12	181142	23	7034	 2183
asu-miR-36e-5p	AgR020_g182_t01	165.00	-14.92	165.00	-14.92	195838	23	2444	 1641
asu-miR-36e-5p	AgR020_g182_t02	165.00	-14.92	165.00	-14.92	195839	23	2444	 1641
asu-miR-36e-5p	AgR020_g182_t03	165.00	-14.92	165.00	-14.92	195843	23	2554	 1751
asu-miR-36e-5p	AgR020_g182_t04	165.00	-14.92	165.00	-14.92	195845	23	2554	 1751
asu-miR-36e-5p	AgR020_g182_t05	165.00	-14.92	165.00	-14.92	195846	23	2397	 1594
asu-miR-36e-5p	AgR020_g182_t07	165.00	-14.92	165.00	-14.92	195847	23	2816	 2013
asu-miR-36f-5p	AgB01_g162_t04	309.00	-35.92	165.00	-21.03	76728	23	449	 2 190
asu-miR-36f-5p	AgB03_g014_t01	165.00	-19.35	165.00	-19.35	86439	23	1576	 841
asu-miR-36f-5p	AgB04_g300_t01	324.00	-41.38	165.00	-22.86	90307	23	4739	 2196 1235
asu-miR-36f-5p	AgB06_g084_t01	309.00	-41.04	165.00	-23.59	100104	23	3824	 2271 2240
asu-miR-36f-5p	AgB06_g084_t02	309.00	-41.04	165.00	-23.59	100111	23	3977	 2424 2393
asu-miR-36f-5p	AgB06_g084_t03	309.00	-41.04	165.00	-23.59	100112	23	3824	 2271 2240
asu-miR-36f-5p	AgB06_g084_t04	309.00	-41.04	165.00	-23.59	100114	23	2150	 597 566
asu-miR-36f-5p	AgB06_g084_t05	309.00	-41.04	165.00	-23.59	100115	23	3824	 2271 2240
asu-miR-36f-5p	AgB06_g084_t06	309.00	-41.04	165.00	-23.59	100116	23	5037	 3484 3453
asu-miR-36f-5p	AgE07_g014_t03	454.00	-61.32	165.00	-23.35	148175	23	30137	 3254 22338 20354
asu-miR-36f-5p	AgE07_g014_t06	454.00	-61.32	165.00	-23.35	148178	23	30072	 3189 22273 20289
asu-miR-36f-5p	AgE07_g014_t08	454.00	-61.32	165.00	-23.35	148181	23	30137	 3254 22338 20354
asu-miR-36f-5p	AgE53_g005_t01	307.00	-34.38	165.00	-18.36	151616	23	5740	 4627 3518
asu-miR-36f-5p	AgE53_g005_t02	307.00	-34.38	165.00	-18.36	151617	23	3125	 2012 903
asu-miR-36f-5p	AgR002_g391_t01	310.00	-32.30	165.00	-16.32	85847	23	7427	 2541 5833
asu-miR-36f-5p	AgR004_g143_t01	165.00	-15.80	165.00	-15.80	95536	23	568	 301
asu-miR-36f-5p	AgR004_g329_t01	1366.00	-161.39	165.00	-19.77	96450	23	35218	 16209 2474 23779 4587 24565 19688 2900 2332 18984
asu-miR-36f-5p	AgR004_g329_t02	1366.00	-161.39	165.00	-19.77	96451	23	35218	 16209 2474 23779 4587 24565 19688 2900 2332 18984
asu-miR-36f-5p	AgR004_g329_t03	1366.00	-161.39	165.00	-19.77	96452	23	35218	 16209 2474 23779 4587 24565 19688 2900 2332 18984
asu-miR-36f-5p	AgR004_g329_t04	1366.00	-161.39	165.00	-19.77	96453	23	35218	 16209 2474 23779 4587 24565 19688 2900 2332 18984
asu-miR-36f-5p	AgR008_g060_t01	165.00	-19.98	165.00	-19.98	102744	23	100	 22
asu-miR-36f-5p	AgR009X_g331_t05	165.00	-22.96	165.00	-22.96	105350	23	363	 170
asu-miR-36f-5p	AgR009X_g331_t06	165.00	-22.96	165.00	-22.96	105353	23	363	 170
asu-miR-36f-5p	AgR010_g176_t01	309.00	-42.62	165.00	-24.69	106083	23	5670	 198 5239
asu-miR-36f-5p	AgR010_g176_t02	309.00	-42.62	165.00	-24.69	106086	23	7646	 2174 7215
asu-miR-36f-5p	AgR010_g176_t03	309.00	-42.62	165.00	-24.69	106089	23	7646	 2174 7215
asu-miR-36f-5p	AgR010_g176_t04	309.00	-42.62	165.00	-24.69	106090	23	7602	 2130 7171
asu-miR-36f-5p	AgR010_g176_t05	309.00	-42.62	165.00	-24.69	106091	23	7602	 2130 7171
asu-miR-36f-5p	AgR010_g176_t06	309.00	-42.62	165.00	-24.69	106092	23	7602	 2130 7171
asu-miR-36f-5p	AgR010_g176_t07	309.00	-42.62	165.00	-24.69	106093	23	7602	 2130 7171
asu-miR-36f-5p	AgR011_g276_t01	305.00	-41.77	165.00	-21.73	109466	23	2356	 2046 2318
asu-miR-36f-5p	AgR011_g276_t02	305.00	-41.77	165.00	-21.73	109467	23	2356	 2046 2318
asu-miR-36f-5p	AgR011_g276_t05	305.00	-41.77	165.00	-21.73	109469	23	2356	 2046 2318
asu-miR-36f-5p	AgR011_g276_t06	305.00	-41.77	165.00	-21.73	109470	23	2356	 2046 2318
asu-miR-36f-5p	AgR011_g276_t07	305.00	-41.77	165.00	-21.73	109471	23	2356	 2046 2318
asu-miR-36f-5p	AgR011_g276_t08	305.00	-41.77	165.00	-21.73	109472	23	2356	 2046 2318
asu-miR-36f-5p	AgR011_g276_t09	305.00	-41.77	165.00	-21.73	109473	23	2356	 2046 2318
asu-miR-36f-5p	AgR012_g026_t01	165.00	-18.61	165.00	-18.61	109824	23	971	 507
asu-miR-36f-5p	AgR012_g026_t02	165.00	-18.61	165.00	-18.61	109825	23	971	 507
asu-miR-36f-5p	AgR012_g026_t04	165.00	-18.61	165.00	-18.61	109826	23	971	 507
asu-miR-36f-5p	AgR012_g026_t05	165.00	-18.61	165.00	-18.61	109827	23	2598	 2134
asu-miR-36f-5p	AgR014X_g232_t01	165.00	-19.67	165.00	-19.67	112885	23	4209	 1238
asu-miR-36f-5p	AgR014X_g232_t02	165.00	-19.67	165.00	-19.67	112886	23	4209	 1238
asu-miR-36f-5p	AgR014X_g232_t03	165.00	-19.67	165.00	-19.67	112887	23	4220	 1249
asu-miR-36f-5p	AgR014X_g232_t04	165.00	-19.67	165.00	-19.67	112888	23	4220	 1249
asu-miR-36f-5p	AgR031_g014_t01	165.00	-19.07	165.00	-19.07	132244	23	55	 1
asu-miR-36f-5p	AgR031_g014_t02	316.00	-38.26	165.00	-19.19	132251	23	378	 1 316
asu-miR-36f-5p	AgR031_g014_t03	165.00	-19.07	165.00	-19.07	132258	23	242	 1
asu-miR-36f-5p	AgR031_g014_t04	165.00	-19.07	165.00	-19.07	132262	23	242	 1
asu-miR-375-3p	AgB01_g218_t01	305.00	-38.67	165.00	-22.06	76981	23	4794	 309 4516
asu-miR-375-3p	AgB01_g218_t02	305.00	-38.67	165.00	-22.06	76982	23	4794	 309 4516
asu-miR-375-3p	AgB01_g218_t04	305.00	-38.67	165.00	-22.06	76983	23	4794	 309 4516
asu-miR-375-3p	AgB01_g386_t01	329.00	-44.21	165.00	-22.72	77609	23	214	 82 40
asu-miR-375-3p	AgB01_g478_t01	1179.00	-133.31	165.00	-24.23	77949	23	13732	 7844 10335 4965 9922 2718 6044 6195 9952
asu-miR-375-3p	AgB01_g478_t02	1179.00	-133.31	165.00	-24.23	77950	23	13749	 7861 10352 4982 9939 2735 6061 6212 9969
asu-miR-375-3p	AgB01_g478_t03	1179.00	-133.31	165.00	-24.23	77951	23	13732	 7844 10335 4965 9922 2718 6044 6195 9952
asu-miR-375-3p	AgB01_g827_t01	165.00	-16.64	165.00	-16.64	79497	23	1311	 107
asu-miR-375-3p	AgB01_g827_t02	165.00	-16.64	165.00	-16.64	79498	23	1311	 107
asu-miR-375-3p	AgB02_g090_t03	165.00	-12.99	165.00	-12.99	82289	23	1558	 448
asu-miR-375-3p	AgB02_g090_t04	165.00	-12.99	165.00	-12.99	82290	23	1558	 448
asu-miR-375-3p	AgB02_g120_t01	450.00	-55.95	165.00	-24.26	82397	23	9906	 2144 281 868
asu-miR-375-3p	AgB02_g120_t02	450.00	-55.95	165.00	-24.26	82398	23	9906	 2144 281 868
asu-miR-375-3p	AgB02_g120_t04	450.00	-55.95	165.00	-24.26	82400	23	9906	 2144 281 868
asu-miR-375-3p	AgB02_g120_t07	450.00	-55.95	165.00	-24.26	82402	23	9906	 2144 281 868
asu-miR-375-3p	AgB04_g141_t01	306.00	-32.71	165.00	-17.18	89703	23	4083	 2283 4000
asu-miR-375-3p	AgB04_g141_t04	306.00	-32.71	165.00	-17.18	89706	23	4083	 2283 4000
asu-miR-375-3p	AgB05_g424_t01	165.00	-20.61	165.00	-20.61	92965	23	2667	 815
asu-miR-375-3p	AgB06_g149_t01	165.00	-17.94	165.00	-17.94	100469	23	1591	 881
asu-miR-375-3p	AgB06_g149_t02	165.00	-17.94	165.00	-17.94	100470	23	2418	 1708
asu-miR-375-3p	AgB06_g149_t03	165.00	-17.94	165.00	-17.94	100471	23	2418	 1708
asu-miR-375-3p	AgB06_g149_t04	165.00	-17.94	165.00	-17.94	100472	23	2470	 1760
asu-miR-375-3p	AgB06_g149_t05	165.00	-17.94	165.00	-17.94	100473	23	2470	 1760
asu-miR-375-3p	AgB06_g149_t06	308.00	-30.71	165.00	-17.94	100474	23	5349	 4639 704
asu-miR-375-3p	AgB06_g149_t07	308.00	-30.71	165.00	-17.94	100475	23	5349	 4639 704
asu-miR-375-3p	AgB06_g149_t08	165.00	-17.94	165.00	-17.94	100476	23	2470	 1760
asu-miR-375-3p	AgB06_g149_t09	165.00	-17.94	165.00	-17.94	100477	23	2418	 1708
asu-miR-375-3p	AgB06_g149_t10	165.00	-17.94	165.00	-17.94	100478	23	2418	 1708
asu-miR-375-3p	AgB07_g230_t01	466.00	-65.80	165.00	-26.40	107986	23	3609	 2437 2514 2369
asu-miR-375-3p	AgB10_g106_t01	305.00	-35.90	165.00	-21.22	123942	23	2026	 1802 1499
asu-miR-375-3p	AgB10_g106_t02	305.00	-35.90	165.00	-21.22	123943	23	3816	 3592 3289
asu-miR-375-3p	AgB11_g096_t01	446.00	-53.49	165.00	-22.54	126473	23	5812	 4413 4926 2600
asu-miR-375-3p	AgB11_g096_t02	446.00	-53.49	165.00	-22.54	126474	23	5812	 4413 4926 2600
asu-miR-375-3p	AgB11_g096_t03	446.00	-53.49	165.00	-22.54	126475	23	5812	 4413 4926 2600
asu-miR-375-3p	AgB11_g096_t04	446.00	-53.49	165.00	-22.54	126476	23	5812	 4413 4926 2600
asu-miR-375-3p	AgB11_g096_t05	446.00	-53.49	165.00	-22.54	126477	23	5812	 4413 4926 2600
asu-miR-375-3p	AgB13X_g006_t07	604.00	-69.21	165.00	-24.23	129687	23	4115	 2311 1196 2747 1798
asu-miR-375-3p	AgB13X_g006_t08	604.00	-69.21	165.00	-24.23	129692	23	4204	 2400 1285 2836 1887
asu-miR-375-3p	AgB13X_g009_t02	165.00	-20.64	165.00	-20.64	129703	23	737	 32
asu-miR-375-3p	AgB13X_g066_t02	306.00	-36.86	165.00	-19.02	129940	23	3922	 1485 269
asu-miR-375-3p	AgB13X_g066_t03	306.00	-36.86	165.00	-19.02	129941	23	3798	 1361 145
asu-miR-375-3p	AgB13X_g066_t04	165.00	-17.84	165.00	-17.84	129942	23	3139	 702
asu-miR-375-3p	AgB15X_g063_t01	467.00	-61.69	165.00	-22.17	131685	23	2469	 1778 1952 1800
asu-miR-375-3p	AgB15X_g063_t02	467.00	-61.69	165.00	-22.17	131686	23	2469	 1778 1952 1800
asu-miR-375-3p	AgB15X_g106_t01	165.00	-13.07	165.00	-13.07	131930	23	1911	 1815
asu-miR-375-3p	AgB15X_g106_t02	165.00	-13.07	165.00	-13.07	131931	23	1911	 1815
asu-miR-375-3p	AgB18_g030_t01	745.00	-73.88	165.00	-17.31	137832	23	13441	 10168 12689 4081 13254 12626
asu-miR-375-3p	AgB18_g030_t02	745.00	-73.88	165.00	-17.31	137833	23	13441	 10168 12689 4081 13254 12626
asu-miR-375-3p	AgE02_g015_t01	903.00	-105.46	165.00	-22.22	146064	23	11070	 3874 9842 1322 3327 4041 5254
asu-miR-375-3p	AgE02_g015_t02	1197.00	-142.74	165.00	-23.73	146065	23	16219	 9023 14991 6471 944 1582 8476 9190 10403
asu-miR-375-3p	AgE02_g040_t01	1480.00	-151.85	165.00	-19.25	146246	23	24504	 19474 6530 6280 5051 15379 842 3257 4300 19698 20418
asu-miR-375-3p	AgE02_g040_t02	1480.00	-151.85	165.00	-19.25	146247	23	24504	 19474 6530 6280 5051 15379 842 3257 4300 19698 20418
asu-miR-375-3p	AgE02_g040_t03	1480.00	-151.85	165.00	-19.25	146248	23	24504	 19474 6530 6280 5051 15379 842 3257 4300 19698 20418
asu-miR-375-3p	AgE02_g040_t04	1480.00	-151.85	165.00	-19.25	146249	23	24504	 19474 6530 6280 5051 15379 842 3257 4300 19698 20418
asu-miR-375-3p	AgE02_g040_t06	1480.00	-151.85	165.00	-19.25	146251	23	24504	 19474 6530 6280 5051 15379 842 3257 4300 19698 20418
asu-miR-375-3p	AgE08_g012_t02	165.00	-18.75	165.00	-18.75	148260	23	2292	 2076
asu-miR-375-3p	AgE15_g006_t01	1361.00	-141.62	165.00	-18.62	149479	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t02	1361.00	-141.62	165.00	-18.62	149480	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t03	1361.00	-141.62	165.00	-18.62	149481	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t04	1361.00	-141.62	165.00	-18.62	149482	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t05	1361.00	-141.62	165.00	-18.62	149483	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t06	1361.00	-141.62	165.00	-18.62	149484	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t07	1361.00	-141.62	165.00	-18.62	149485	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t08	1361.00	-141.62	165.00	-18.62	149486	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE15_g006_t09	1361.00	-141.62	165.00	-18.62	149487	23	17151	 2978 8977 5975 8478 11719 2952 7644 4129 6725
asu-miR-375-3p	AgE26_g001_t01	1195.00	-125.71	165.00	-18.47	150282	23	11273	 10366 11009 8621 10131 5349 6483 8564 7066
asu-miR-375-3p	AgE26_g001_t02	1195.00	-125.71	165.00	-18.47	150283	23	11273	 10366 11009 8621 10131 5349 6483 8564 7066
asu-miR-375-3p	AgE26_g001_t04	1195.00	-125.71	165.00	-18.47	150284	23	9918	 9011 9654 7266 8776 3994 5128 7209 5711
asu-miR-375-3p	AgR001_g459_t03	481.00	-48.34	165.00	-16.93	81220	23	3368	 603 3342 2939
asu-miR-375-3p	AgR001_g459_t04	481.00	-48.34	165.00	-16.93	81221	23	3368	 603 3342 2939
asu-miR-375-3p	AgR001_g459_t05	481.00	-48.34	165.00	-16.93	81222	23	3368	 603 3342 2939
asu-miR-375-3p	AgR002_g475_t01	165.00	-15.37	165.00	-15.37	86262	23	2191	 1098
asu-miR-375-3p	AgR002_g475_t02	165.00	-15.37	165.00	-15.37	86263	23	2191	 1098
asu-miR-375-3p	AgR002_g475_t03	165.00	-15.37	165.00	-15.37	86264	23	2191	 1098
asu-miR-375-3p	AgR002_g475_t04	165.00	-15.37	165.00	-15.37	86265	23	2191	 1098
